,(device=sda)disk.io.await,(device=sda)disk.io.msec_read_Diff,(device=sda)disk.io.msec_total_Diff,(device=sda)disk.io.msec_weighted_total_Diff,(device=sda)disk.io.msec_write_Diff,(device=sda)disk.io.read,(device=sda)disk.io.read_bytes_Diff,(device=sda)disk.io.read_merged_Diff,(device=sda)disk.io.read_requests_Diff,(device=sda)disk.io.read_sectors_Diff,(device=sda)disk.io.svctm,(device=sda)disk.io.util,(device=sda)disk.io.w_wait,(device=sda)disk.io.write,(device=sda)disk.io.write_bytes_Diff,(device=sda)disk.io.write_merged_Diff,(device=sda)disk.io.write_requests_Diff,(device=sda)disk.io.write_sectors_Diff,(device=sdb)disk.io.await,(device=sdb)disk.io.msec_read_Diff,(device=sdb)disk.io.msec_total_Diff,(device=sdb)disk.io.msec_weighted_total_Diff,(device=sdb)disk.io.msec_write_Diff,(device=sdb)disk.io.read,(device=sdb)disk.io.read_bytes_Diff,(device=sdb)disk.io.read_merged_Diff,(device=sdb)disk.io.read_requests_Diff,(device=sdb)disk.io.read_sectors_Diff,(device=sdb)disk.io.svctm,(device=sdb)disk.io.util,(device=sdb)disk.io.w_wait,(device=sdb)disk.io.write,(device=sdb)disk.io.write_bytes_Diff,(device=sdb)disk.io.write_merged_Diff,(device=sdb)disk.io.write_requests_Diff,(device=sdb)disk.io.write_sectors_Diff,(iface=eth0)inDropped,(iface=eth0)inMulticast,(iface=eth0)inPackets,(iface=eth0)inPercent,(iface=eth0)outPackets,(iface=eth0)outPercent,(iface=eth0)totalBytes,(iface=eth0)totalDropped,(iface=eth0)totalPackets,(mount=/)df.bytes.free,(mount=/)df.bytes.free.percent,(mount=/)df.inodes.free,(mount=/)df.statistics.total,(mount=/)df.statistics.used,(mount=/)df.statistics.used.percent,(mount=/data00)df.bytes.free,(mount=/data00)df.bytes.free.percent,(mount=/data00)df.inodes.free,(mount=/data00)df.inodes.free.percent,(mount=/data00)df.statistics.total,(mount=/data00)df.statistics.used,(mount=/data00)df.statistics.used.percent,busy,iowait,kernelFilesAllocated,load1,load5,mem.dirty,mem.memfree,mem.writeback,memAvailablePercent,memBuffers,memCached,memShmem,memSwapFreePercent,memSwapUsedPercent,memUsedPercent,nice,retrans,softirq,ssClosed,ssEstab,ssOrphaned,ssTimeWait,switches,sys.proc.all,sys.proc.blocked,sys.proc.processes,sys.proc.running,system,tcpAbortOnTimeout,tcpDelayedACKLocked,tcpListenDrops,tcpListenOverflows,tcpLostRetransmit,tcpPkgInsegs,tcpPkgOutsegs,tcpPkgRetranssegs,tcpTW,udpIgnoreMulti_Diff,udpInDatagrams,udpNoPorts,udpOutDatagrams,user
2022-04-13 06:20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3,0.0,4.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,5.3,1.89,19.0,0.0,0.0,0.0,0.0,0.03333333333333333,26.53333333333333,142058.63333333333,14.095133453328163,134052.63333333333,12.440816367999652,331699372.76666665,0.03333333333333333,276111.26666666666,72621842432.0,82.25,5689954.0,44353006813184.0,29265462452224.0,65.98,283763392512.0,30.4,60615751.0,99.28,44353006813184.0,29249416564736.0,65.95,48.527495439145156,2.8146989835809233,53120.0,19.57,20.14,40984576.0,29821931520.0,0.0,28.223295078517427,269205504.0,21101768704.0,511430656.0,81.12753404707122,18.872465952928774,58.96473501703321,0.026062027625749284,0.014460255144341315,2.1631482929371906,94107.0,21989.0,2.0,80822.0,333818.3,758.0,1.0,7244.0,5.0,13.891060724524367,0.0,0.4,0.0,0.0,0.8,48490.9,140994.0,27.4,1458.166666666667,16.0,72.43333333333334,0.13333333333333333,73.16666666666667,29.632525410476934
2022-04-13 06:21:00,0.5,16.0,139.0,41.0,76.0,0.0,1015808.0,0.0,40.0,1984.0,0.5,0.1,0.5,2.0,3899392.0,330.0,262.0,7616.0,12.51,38102.0,9514.0,134552.0,98794.0,0.0,159010816.0,72.0,2562.0,310568.0,1.14,30.1,12.51,263.0,263811072.0,3125.0,2381.0,515256.0,0.03333333333333333,26.53333333333333,142058.63333333333,14.095133453328163,134052.63333333333,12.440816367999652,331699372.76666665,0.03333333333333333,276111.26666666666,72621047808.0,82.25,5689954.0,44353006813184.0,29281727975424.0,66.02,282690670592.0,30.29,60615743.0,99.28,44353006813184.0,29297692254208.0,66.06,49.86979166666666,10.885416666666668,53120.0,20.62,20.39,41631744.0,27555864576.0,0.0,29.371293334024624,269406208.0,21173125120.0,511860736.00000006,78.79117474450764,21.208825255492357,57.61340575621628,0.0,0.020895777372298818,2.005208333333333,96316.0,22490.0,1.0,83033.0,330326.4,755.0,0.0,7240.0,13.0,11.71875,0.0,0.7333333333333333,0.0,0.0,2.3666666666666667,49281.43333333333,143101.93333333332,40.2,1271.0,10.0,74.56666666666666,0.1,74.86666666666666,25.26041666666667
2022-04-13 06:21:30,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.5,2.0,0.0,0.0,0.0,0.0,12.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,30.1,12.51,263.0,0.0,0.0,0.0,0.0,0.03333333333333333,26.53333333333333,142058.63333333333,14.095133453328163,134052.63333333333,12.440816367999652,331699372.76666665,0.03333333333333333,276111.26666666666,72621047808.0,82.25,5689954.0,44353006813184.0,29281727975424.0,66.02,282690670592.0,30.29,60615743.0,99.28,44353006813184.0,29297692254208.0,66.06,41.7038007863696,4.35124508519004,53440.0,17.92,19.78,12419072.0,28463304704.0,0.0,29.140928789925862,270381056.0,21392769024.0,512278528.00000006,78.91041981106041,21.089580188939593,57.91932635739534,0.02621231979030144,0.013536753272563965,1.887287024901704,97507.0,22541.0,4.0,84212.0,343786.6,759.0,7.0,7244.0,15.0,8.597640891218871,0.0,0.2,0.0,0.0,2.0,47529.4,138137.96666666667,25.13333333333333,1285.5666666666666,10.0,75.03333333333333,0.13333333333333333,75.36666666666666,26.841415465268675
2022-04-13 06:22:00,0.0,9.0,48.0,7.0,27.0,0.0,536576.0,0.0,11.0,1048.0,0.0,0.0,0.0,0.0,1941504.0,91.0,106.0,3792.0,25.26,1020726.0,47378.0,1693407.0,682717.0,110.0,525107200.0,1202.0,14378.0,1025600.0,1.56,60.26,31.07,277.0,1083293696.0,10660.0,7815.0,2115808.0,0.04166666666666666,26.20833333333333,32940.875,2.122202246663316,18045.25,0.43879771999975975,32012499.58333333,0.04166666666666666,50986.125,72619491328.0,82.25,5689952.0,44353006813184.0,29297692254208.0,66.06,282690670592.0,30.29,60615743.0,99.28,44353006813184.0,29297692254208.0,66.06,72.02046035805627,13.708439897698211,73360.0,207.3,66.875,52445184.0,28257873920.0,0.0,23.78922440216048,166721536.0,12360509439.999998,495953920.0,81.60605807376601,18.393941926234,63.909719447739924,0.02557544757033248,0.023292797740822737,8.951406649616366,77685.5,32750.0,2.5,63078.0,348048.6,769.0,1.0,7344.0,26.0,18.542199488491047,0.02083333333333333,0.3916666666666667,0.0,0.0,2.5625,36170.59583333333,80743.60833333334,20.525,1432.1999999999996,8.5,61.64166666666666,0.0875,63.32916666666666,30.79283887468031
2022-04-13 06:22:30,0.25,1291.0,2230.0,611.0,352.0,7.0,94236672.0,758.0,2256.0,184056.0,0.44,0.7,0.22,9.0,7540736.0,288.0,1186.0,14728.0,25.26,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1.56,60.26,31.07,277.0,0.0,0.0,0.0,0.0,0.04166666666666666,26.20833333333333,32940.875,2.122202246663316,18045.25,0.43879771999975975,32012499.58333333,0.04166666666666666,50986.125,72619200512.0,82.25,5689954.0,44353006813184.0,29360089268224.0,66.2,282690670592.0,30.29,60615743.0,99.28,44353006813184.0,29297692254208.0,66.06,99.10095042383766,82.840996660673,93280.0,396.68,113.97,52445184.0,28257873920.0,0.0,18.437520014395112,63062016.0,3328249856.0,479629312.0,84.3016963364716,15.698303663528405,69.90011253808454,0.025687130747495502,0.03304884220908151,0.8219881839198562,57864.0,42959.0,1.0,41944.0,7419351.0,769.0,1.0,7344.0,26.0,3.981505265861804,0.04166666666666666,0.5833333333333334,0.0,0.0,3.125,24811.79166666667,23349.25,15.916666666666664,1578.833333333333,8.5,48.25,0.04166666666666666,51.29166666666666,11.4307731826355
2022-04-13 06:23:00,0.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.44,0.7,0.22,9.0,0.0,0.0,0.0,0.0,25.26,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1.56,60.26,31.07,277.0,0.0,0.0,0.0,0.0,0.04166666666666666,26.20833333333333,32940.875,2.122202246663316,18045.25,0.43879771999975975,32012499.58333333,0.04166666666666666,50986.125,72619200512.0,82.25,5689954.0,44353006813184.0,29360089268224.0,66.2,281304076288.0,30.14,60615655.0,99.28,44353006813184.0,29360089268224.0,66.2,96.6545643153527,48.93672199170125,108320.0,529.36,162.14499999999995,833363968.0,20212576256.0,876544.0,14.457316347910421,54589440.0,2920689664.0,479315968.0,85.0238186149381,14.976181385061905,73.9241176129727,0.0,0.029383756715033262,2.7748962655601663,64719.5,52510.5,1.5,48456.5,275647.6,904.0,134.0,7539.0,19.0,12.811203319502075,0.02083333333333333,0.8706140350877194,0.0,0.0,2.1151315789473686,30129.59320175439,30889.07236842105,17.458333333333332,1176.2587719298244,2.5,62.55921052631579,0.04714912280701754,64.35635964912281,32.13174273858921
2022-04-13 06:23:30,0.25,433.0,903.0,105.0,103.0,7.0,19771392.0,95.0,881.0,38616.0,0.44,0.7,0.22,9.0,3969024.0,176.0,663.0,7752.0,113.24,4212210.0,69193.0,4612399.0,413744.0,203.0,642445312.0,2345.0,23571.0,1254776.0,1.88,96.45,71.36,14.0,460349440.0,6292.0,3507.0,899120.0,0.04166666666666666,26.20833333333333,32940.875,2.122202246663316,18045.25,0.43879771999975975,32012499.58333333,0.04166666666666666,50986.125,72619200512.0,82.25,5689954.0,44353006813184.0,29360089268224.0,66.2,281304076288.0,30.14,60615655.0,99.28,44353006813184.0,29360089268224.0,66.2,96.64790174002049,58.98157625383829,123360.0,662.04,210.32,833363968.0,20212576256.0,876544.0,10.477112681425726,46116864.0,2513129472.0,479002624.0,85.7459408934046,14.254059106595411,77.94812268786083,0.0,0.02571867122098501,1.6376663254861823,71575.0,62062.0,2.0,54969.0,185732.42857142855,904.0,134.0,7539.0,19.0,6.832139201637667,0.0,1.1578947368421053,0.0,0.0,1.1052631578947372,35447.394736842114,38428.894736842114,19.0,773.6842105263157,2.5,76.86842105263158,0.05263157894736842,77.42105263157895,29.196519959058342
2022-04-13 06:24:00,0.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.44,0.7,0.22,9.0,0.0,0.0,0.0,0.0,113.24,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,1.88,96.45,71.36,14.0,0.0,0.0,0.0,0.0,0.04166666666666666,26.20833333333333,32940.875,2.122202246663316,18045.25,0.43879771999975975,32012499.58333333,0.04166666666666666,50986.125,72619200512.0,82.25,5689954.0,44353006813184.0,29360089268224.0,66.2,281304076288.0,30.14,60615655.0,99.28,44353006813184.0,29360089268224.0,66.2,97.06620559309124,56.594866467840205,124800.0,828.5766666666667,292.49666666666667,825012224.0,14808203264.0,2588672.0,10.04856724887589,42938368.0,2416528042.6666665,479169194.6666666,85.91505915900775,14.084940840992234,78.39609949301949,0.2992987857020695,0.02455713661036261,1.3055623972541712,63102.33333333334,61170.33333333334,1.6666666666666663,40430.66666666667,132230.12355212355,867.0,159.0,7824.0,8.0,7.752980777831987,0.0,0.7983324648254301,61.353135313531354,61.353135313531354,0.736842105263158,26737.018933472296,28154.398471426088,13.92079207920792,685.1987146083028,3.666666666744277,54.133402813965596,0.04168837936425221,54.57113079729025,30.23910292464673
2022-04-13 06:24:30,0.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.44,0.7,0.22,9.0,0.0,0.0,0.0,0.0,113.24,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,1.88,96.45,71.36,14.0,0.0,0.0,0.0,0.0,0.04166666666666666,26.20833333333333,32940.875,2.122202246663316,18045.25,0.43879771999975975,32012499.58333333,0.04166666666666666,50986.125,72617811968.0,82.25,5689954.0,44353006813184.0,29371945754624.0,66.22,281304076288.0,30.14,60615655.0,99.28,44353006813184.0,29360089268224.0,66.2,97.48450944616198,54.208156681842105,126240.0,995.1133333333336,374.67333333333335,818107538.2857143,14550354212.571428,2452918.8571428573,9.620021816326053,39759872.0,2319926613.333333,479335765.3333333,86.08417742461094,13.915822575389054,78.84407629817814,0.5985975714041389,0.02339560199974022,0.97345846902216,54629.66666666667,60278.66666666666,1.3333333333333333,25892.333333333336,78727.81853281855,863.8571428571429,194.7142857142857,7810.571428571428,8.285714285714286,8.673822354026306,0.0,0.4387701928087546,122.70627062706271,122.70627062706271,0.368421052631579,18026.64313010249,17879.902206010076,8.841584158415841,596.7132186902901,3.6666666665114462,31.39838457529963,0.030745179781136008,31.721208963001555,31.281685890235117
2022-04-13 06:25:00,17.736666666666668,7669.0,6088.0,4718.0,1570.0,31.666666666666664,357720064.0,525.0,9597.0,698672.0,0.2783333333333333,8.275833333333333,8.345,0.5833333333333334,33181696.0,1316.0,2883.0,64808.0,0.0,-121468378.7,-37282685.5,-600680149.5,-489786554.7,0.0,-457119870976.0,-347241.9,-8883971.8,-892812248.0,0.0,0.0,0.0,0.0,-1605072234905.6,-16750601.2,-11683368.8,-3134906708.8,0.0273972602739726,17.06849315068493,9186.0,0.389804333697188,3964.5890410958905,0.04497268767102481,5434712.7671232885,0.0273972602739726,13150.589041095891,72617811968.0,82.25,5689954.0,44353006813184.0,29371945754624.0,66.22,281304076288.0,30.14,60615655.0,99.28,44353006813184.0,29360089268224.0,66.2,97.90281329923272,51.82144689584402,127680.0,1161.65,456.85,807750509.7142857,14163580635.428572,2249289.1428571427,9.191476383776216,36581376.0,2223325184.0,479502336.0,86.25329569021412,13.746704309785882,79.2920531033368,0.8978963571062084,0.022234067389117828,0.6413545407901489,46157.0,59387.0,1.0,11354.0,25225.513513513517,859.1428571428571,248.28571428571428,7790.428571428572,8.714285714285714,9.594663930220626,0.0,0.07920792079207921,184.05940594059402,184.05940594059402,0.0,9316.267326732675,7605.405940594059,3.7623762376237617,508.2277227722772,3.666666666744277,8.663366336633661,0.0198019801980198,8.871287128712874,32.324268855823505
2022-04-13 06:25:30,17.736666666666668,0.0,0.0,0.0,0.0,31.666666666666664,0.0,0.0,0.0,0.0,0.2783333333333333,8.275833333333333,8.345,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,17.06849315068493,9186.0,0.389804333697188,3964.5890410958905,0.04497268767102481,5434712.7671232885,0.0273972602739726,13150.589041095891,72617811968.0,82.25,5689954.0,44353006813184.0,29371945754624.0,66.22,281304076288.0,30.14,60615655.0,99.28,44353006813184.0,29360089268224.0,66.2,98.55035605289929,84.99491353001018,127296.0,1169.078,486.80199999999996,800845824.0,13905731584.0,2113536.0,8.893077840366711,36119347.2,2237677568.0,473989939.2,85.60330934563986,14.396690654360135,79.54622570443046,0.0254323499491353,0.01965573141354285,0.3814852492370295,44576.0,59153.4,0.8,9200.6,8715810.0,856.0,284.0,7777.0,9.0,4.17090539165819,0.0,0.06336633663366338,347.18177132781767,347.18177132781767,0.0027397260273972603,8351.334409331344,6681.61790316018,3.14962701749627,422.24519191645186,6.400000000023283,9.053980740539807,0.026800488268004883,9.425796826257967,8.977619532044761
2022-04-13 06:26:00,17.736666666666668,0.0,0.0,0.0,0.0,31.666666666666664,0.0,0.0,0.0,0.0,0.2783333333333333,8.275833333333333,8.345,0.5833333333333334,0.0,0.0,0.0,0.0,70.94666666666667,131523813.7,37444789.5,610967717.5,490044373.7,126.66666666666666,459300552704.0,348879.9,8933537.8,897071392.0,1.1133333333333333,33.10333333333333,33.38,2.333333333333333,1605310413209.6,16753661.2,11685426.8,3135371900.8,0.0273972602739726,17.06849315068493,9186.0,0.389804333697188,3964.5890410958905,0.04497268767102481,5434712.7671232885,0.0273972602739726,13150.589041095891,72616566784.0,82.25,5689952.0,44353006813184.0,29374791794688.0,66.23,281304076288.0,30.14,60615655.0,99.28,44353006813184.0,29360089268224.0,66.2,98.67886178861788,77.66768292682926,126912.0,1176.506,516.754,798221312.0,13834614442.666666,2032981.333333333,8.594679296957201,35657318.4,2252029952.0,468477542.4,84.95332300106561,15.046676998934386,79.80039830552413,0.3556910569105691,0.017077395437967866,0.38109756097560976,42995.0,58919.8,0.6,7047.2,268766.6153846154,850.75,280.1666666666667,7780.75,8.5,4.319105691056912,0.0,0.047524752475247525,510.30413671504135,510.30413671504135,0.005479452054794521,7386.401491930014,5757.829865726298,2.5368777973687777,336.2626610606266,6.399999999965075,9.444595144445953,0.03379899633798996,9.980306523803065,15.955284552845528
2022-04-13 06:26:30,17.736666666666668,0.0,0.0,0.0,0.0,31.666666666666664,0.0,0.0,0.0,0.0,0.2783333333333333,8.275833333333333,8.345,0.5833333333333334,0.0,0.0,0.0,0.0,70.94666666666667,0.0,0.0,0.0,0.0,126.66666666666666,0.0,0.0,0.0,0.0,1.1133333333333333,33.10333333333333,33.38,2.333333333333333,0.0,0.0,0.0,0.0,0.0273972602739726,17.06849315068493,9186.0,0.389804333697188,3964.5890410958905,0.04497268767102481,5434712.7671232885,0.0273972602739726,13150.589041095891,72616566784.0,82.25,5689952.0,44353006813184.0,29374791794688.0,66.23,280589692928.0,30.06,60615647.0,99.28,43369577775104.0,28739419545600.0,66.27,99.1849210392257,86.42384105960267,126528.0,1183.934,546.706,790347776.0,13621263018.666666,1791317.3333333337,8.296280753547697,35195289.6,2266382336.0,462965145.6,84.30333665649134,15.696663343508645,80.05457090661778,0.17829852266938362,0.014499059462392884,0.6622516556291391,41414.0,58686.2,0.3999999999999999,4893.8,175069.6,835.0,268.6666666666667,7792.0,7.0,3.642384105960265,0.0,0.03168316831683169,673.426502102265,673.426502102265,0.00821917808219178,6421.468574528686,4834.041828292418,1.9241285772412855,250.28013020480134,6.400000000023283,9.835209548352097,0.04079750440797504,10.534816221348162,8.278145695364241
2022-04-13 06:27:00,17.736666666666668,0.0,0.0,0.0,0.0,31.666666666666664,0.0,0.0,0.0,0.0,0.2783333333333333,8.275833333333333,8.345,0.5833333333333334,0.0,0.0,0.0,0.0,124.15666666666668,893006.0,14418.0,924891.0,34211.0,221.66666666666663,159760384.0,124.0,4397.0,312032.0,1.9483333333333333,57.93083333333333,58.415,4.083333333333333,36073472.0,507.0,275.0,70456.0,0.0273972602739726,17.06849315068493,9186.0,0.389804333697188,3964.5890410958905,0.04497268767102481,5434712.7671232885,0.0273972602739726,13150.589041095891,72616566784.0,82.25,5689952.0,44353006813184.0,29374791794688.0,66.23,280589692928.0,30.06,60615647.0,99.28,43369577775104.0,28739419545600.0,66.27,98.58492740262732,81.63171237612353,126144.0,1191.362,576.658,782474240.0,13407911594.666666,1549653.3333333337,7.9978822101381875,34733260.8,2280734720.0,457452748.8,83.65335031191711,16.346649688082895,80.30874350771145,0.00921871398939848,0.011920723486817905,0.6637474072366906,39833.0,58452.6,0.2,2740.4,59820.925,819.25,257.1666666666667,7803.25,5.5,2.9315510486287164,0.0,0.015841584158415842,836.5488674894887,836.5488674894887,0.010958904109589041,5456.535657127357,3910.2537908585377,1.3113793571137935,164.297599348976,6.399999999965075,10.22582395225824,0.04779601247796012,11.08932591889326,13.348697856648998
2022-04-13 06:27:30,0.0,4417.0,5642.0,2052.0,976.0,0.0,228200448.0,245.0,6749.0,445704.0,0.0,0.0,0.0,0.0,37654528.0,1143.0,3783.0,73544.0,212.84,-14476878.285714284,-5278271.857142858,-82746339.14285725,-69773370.14285713,380.0,-64611249883.42859,-49223.57142857142,-1256716.2857142854,-126193847.42857146,3.34,99.31,100.14,7.0,-229098249654.85718,-2390973.142857142,-1667507.8571428582,-447457518.8571429,0.0273972602739726,17.06849315068493,9186.0,0.389804333697188,3964.5890410958905,0.04497268767102481,5434712.7671232885,0.0273972602739726,13150.589041095891,72623763456.0,82.25,5689954.0,43369577775104.0,28739419545600.0,66.27,280589692928.0,30.06,60615647.0,99.28,43369577775104.0,28739419545600.0,66.27,97.789661867386,74.99823010553501,125760.0,1198.79,606.61,774600704.0,13194560170.666666,1307989.3333333335,7.699483666728679,34271232.0,2295087104.0,451940352.0,83.00336396734285,16.99663603265715,80.56291610880511,0.00460935699469924,0.009342387511242922,0.8285624453401996,38252.0,58219.0,0.0,587.0,1496361.4625,803.5,245.66666666666663,7814.5,4.0,4.675148932363263,0.0,0.0,999.6712328767123,999.6712328767123,0.0136986301369863,4491.602739726028,2986.4657534246576,0.6986301369863014,78.31506849315069,6.400000000023283,10.616438356164382,0.0547945205479452,11.643835616438356,17.283111027152824
2022-04-13 06:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.84,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,3.34,99.31,100.14,7.0,0.0,0.0,0.0,0.0,0.1,76.725,71474.35,3.834721830009949,43356.65,1.0579142639995551,61157951.175,0.1,114831.0,72623763456.0,82.25,5689954.0,43369577775104.0,28739419545600.0,66.27,280589692928.0,30.06,60615647.0,99.28,43369577775104.0,28739419545600.0,66.27,96.99439633214467,68.36474783494651,142800.0,958.54,775.0,769351680.0,13052325888.0,1146880.0,5.6733223743400965,38010880.0,2993311744.0,480215040.00000006,83.85345743339747,16.146542566602538,82.22082473032032,0.0,0.15036111316522469,0.9933774834437088,66848.0,58599.0,1.0,20609.0,2932902.0,793.0,238.0,7822.0,3.0,6.418746816097809,0.0,0.6,2702.6,2702.6,0.0,28155.4,28641.2,85.4,231.6,47.0,191.2,0.4,195.4,21.217524197656648
2022-04-13 06:28:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.74,20654641.285714284,5379547.857142858,89289863.14285725,70154047.14285713,268.0,65984540379.42859,50165.57142857142,1284144.2857142854,128876055.42857146,3.07,96.0,102.09,44.0,229470985654.85718,2394666.142857142,1670131.8571428582,448185518.8571429,0.023809523809523808,25.04761904761905,25884.42857142857,1.4867975466685104,16019.619047619048,0.5740469885723931,25760556.69047619,0.023809523809523808,41904.04761904762,72623763456.0,82.25,5689954.0,43369577775104.0,28739419545600.0,66.27,280589692928.0,30.06,60615647.0,99.28,43369577775104.0,28739419545600.0,66.27,94.94382022471909,60.59754851889684,143800.0,930.53,779.28,791138304.0,11939012608.0,1630208.0,5.664697504338357,37554176.0,2827116544.0,469092352.0,83.4838132242934,16.516186775706622,82.3788172216817,0.8682328907048008,0.1313203709539551,1.0725229826353422,65747.0,56072.5,0.5,18318.0,243035.0,781.0,161.0,7774.0,6.0,8.426966292134832,0.0,0.4904761904761905,2139.597619047619,2139.597619047619,0.011904761904761904,22195.652380952382,22085.61190476191,60.53333333333333,323.59761904761905,3.5,119.17142857142856,0.2357142857142857,121.34285714285713,23.97854954034729
2022-04-13 06:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.89,2708802.0,44025.0,2910199.0,209366.0,270.0,449847296.0,612.0,14246.0,878608.0,2.5,98.1,97.33,40.0,231964672.0,2812.0,1763.0,453056.0,0.023809523809523808,25.04761904761905,25884.42857142857,1.4867975466685104,16019.619047619048,0.5740469885723931,25760556.69047619,0.023809523809523808,41904.04761904762,72624648192.0,82.26,5689954.0,43369577775104.0,28744333008896.0,66.28,280589692928.0,30.06,60615647.0,99.28,43369577775104.0,28739419545600.0,66.27,96.59552845528455,72.53556910569105,144800.0,902.52,783.56,791138304.0,11939012608.0,1630208.0,5.6560726343366206,37097472.0,2660921344.0,457969664.0,83.11416901518929,16.88583098481071,82.53680971304313,0.0508130081300813,0.1122796287426855,0.7876016260162602,64646.0,53546.0,0.0,16027.0,242234.18181818182,781.0,161.0,7774.0,6.0,4.7510162601626025,0.0,0.3809523809523809,1576.595238095238,1576.595238095238,0.023809523809523808,16235.904761904761,15530.02380952381,35.666666666666664,415.59523809523813,3.5,47.14285714285714,0.07142857142857142,47.28571428571429,18.47052845528455
2022-04-13 06:29:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.89,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,2.5,98.1,97.33,40.0,0.0,0.0,0.0,0.0,0.04166666666666666,25.45833333333333,33660.083333333336,2.280975100002252,19780.041666666668,0.6992103833278329,37252318.54166666,0.04166666666666666,53440.125,72624648192.0,82.26,5689954.0,43369577775104.0,28744333008896.0,66.28,280478003200.0,30.05,60615623.0,99.28,43369577775104.0,28744333008896.0,66.28,97.83052577845841,86.24298111281267,151040.0,880.95,788.13,738680832.0,11726823424.0,1404928.0,5.279378082216848,37187584.0,2817097728.0000005,457568256.0,83.6676458916242,16.3323541083758,82.99938698766961,0.02552322613578356,0.007069174592298951,0.7146503318019398,65970.0,56350.0,1.0,17020.0,7125232.0,783.0,148.0,7781.0,7.0,4.262378764675855,0.0,1.1666666666666667,2076.833333333333,2076.833333333333,0.04166666666666666,22891.875,23082.375,3.25,354.70833333333326,12.0,93.83333333333331,0.16666666666666666,93.95833333333331,6.58499234303216
2022-04-13 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.38,2539755.0,41770.0,2701081.0,168554.0,150.0,418086912.0,303.0,13052.0,816576.0,5.76,99.8,318.17,23.0,214437888.0,2066.0,1490.0,418824.0,0.027777777777777776,26.13888888888889,45869.11111111112,3.425620262226504,23451.44444444444,0.6011194733372476,50334246.69444445,0.027777777777777776,69320.55555555556,72616181760.0,82.25,5689954.0,43369577775104.0,28753127256064.0,66.3,280478003200.0,30.05,60615623.0,99.28,43369577775104.0,28744333008896.0,66.28,95.38265306122447,67.47448979591837,149120.0,844.92,793.65,716943360.0,11416195072.0,4382720.0,2.514045911878715,40443904.0,3187089408.0,461135872.0,83.08939732186762,16.910602678132378,85.811460585747,0.0,0.0582223492180803,1.8367346938775508,64889.0,55144.0,2.0,34400.0,230978.7,770.0,175.0,7763.0,6.0,6.505102040816326,0.0,1.7777777777777777,0.0,0.0,0.05555555555555555,42546.5,60888.38888888888,60.22222222222222,294.0,12.0,156.05555555555554,0.16666666666666666,158.0,19.566326530612248
